"","var_niv_digit","var_tam_forca","var_tam_clientela","var_interdep_bases","var_interdep_svc","var_complex_amb_exec","var_complex_amb_fed","var_discricion_tec","var_discricion_agend","var_centrado_user","var_percep_util","var_alinha_TI","var_fat_res_leg","var_fat_infra","var_fat_integra","var_fat_rec_fin","var_fat_rec_hum","var_fat_priorir","var_fa1_div_digit","var_fat_res_int","var_fat_res_ext","v_id","v_Q002","v_Q003","v_Q001","v_adm_dir_ind","v_orgao_central","v_Q005","v_Q007_SQ025","v_Q007_SQ002","v_Q007_SQ003","v_Q007_SQ005","v_Q007_SQ006","v_Q007_SQ007","v_Q007_SQ026","v_Q007_SQ008","v_Q007_SQ009","v_Q007_SQ010","v_Q007_SQ011","v_Q007_SQ012","v_Q007_SQ013","v_Q007_SQ014","v_Q007_SQ015","v_Q007_SQ016","v_Q007_SQ017","v_Q007_SQ018","v_Q007_SQ019","v_Q007_SQ020","v_Q007_SQ022","v_Q007_SQ023","v_Q007_r467sq0","v_Q007_outros","v_Q008_SQ002","v_Q008_SQ003","v_Q008_SQ004","v_Q008_SQ005","v_Q008_SQ006","v_Q008_SQ007","v_Q008_SQ008","v_Q008_SQ009","v_Q008_SQ010","v_Q008_outros","v_Q009_SQ001","v_Q009_SQ002","v_Q009_SQ003","v_Q009_SQ004","v_Q009_SQ005","v_Q009_SQ006","v_Q009_SQ007","v_Q009_SQ008","v_Q009_outros","v_Q0097","v_Q0098","v_Q0099","v_Q00912_SQ001","v_Q00912_SQ002","v_Q00912_SQ003","v_Q00912_SQ004","v_Q00912_SQ005","v_Q00912_SQ006","v_Q00912_SQ007","v_Q00912_SQ024","v_Q00912_SQ009","v_Q00912_Comrcio","v_Q00912_SQ011","v_Q00912_SQ012","v_Q00912_SQ013","v_Q00912_SQ014","v_Q00912_SQ015","v_Q00912_SQ016","v_Q00912_SQ018","v_Q00912_SQ019","v_Q00912_outros","v_Q010","v_Q0102","v_Q011","v_Q012","v_Q013","v_Q0134","v_Q0135","v_Q0136_SQ002","v_Q0136_SQ003","v_Q0136_SQ004","v_Q0136_SQ005","v_Q0136_SQ006","v_Q0136_SQ007","v_Q0136_SQ008","v_Q0136_SQ009","v_Q0136_SQ010","v_Q0136_SQ011","v_Q0136_SQ012","v_Q0136_SQ013","v_Q014","v_Q0143_SQ002","v_Q0143_SQ003","v_Q0143_SQ004","v_Q0143_SQ005","v_Q0143_SQ006","v_Q0143_other","v_Q0144","v_Q0145","v_Q015","v_Q016_SQ001","v_Q016_SQ002","v_Q016_SQ003","v_Q016_SQ004","v_Q016_SQ005","v_Q016_outros","v_Q017","v_Q018","v_Q019_SQ001","v_Q019_SQ002","v_Q019_SQ004","v_Q019_SQ003","v_Q01941_SQ001","v_Q01941_SQ002","v_Q01941_SQ003","v_Q01941_other","v_Q020","v_Q0204","v_Q021","v_Q022","v_Q023_SQ001","v_Q023_SQ002","v_Q023_SQ003","v_Q023_SQ004","v_Q023_SQ005","v_Q024_SQ001","v_Q024_SQ002","v_Q024_SQ003","v_Q024_SQ004","v_Q024_SQ005","v_Q024_SQ006","v_Q024_SQ007","v_Q024_SQ008","v_Q024_SQ009","v_Q024_other","v_Q025","v_Q02561_SQ001","v_Q02561_SQ002","v_Q02561_SQ003","v_Q02561_SQ004","v_Q02561_SQ005","v_Q02561_SQ006","v_Q02561_SQ007","v_Q02561_SQ008","v_Q02561_SQ009","v_Q02561_other","v_Q02562_SQ001","v_Q02562_SQ002","v_Q02562_SQ003","v_Q02562_SQ004","v_Q02562_SQ005","v_Q02562_SQ006","v_Q02562_SQ007","v_Q02562_SQ008","v_Q02562_SQ009","v_Q02562_SQ010","v_Q02562_other","v_Q0256","v_Q026"
"237","5",3.91202300542815,"3","1","2","1","2","3","0","2","0","3",,,,,,,,,,"1627","Programa de Qualificação de Operadoras - PQO","O Índice de Desempenho da Saúde Suplementar (IDSS) reflete o desempenho anual das operadoras de planos de saúde. O IDSS  varia de zero a 1, sendo 1 o melhor desempenho e tem como objetivo avaliar as Operadoras e comparar uma operadora com outra, dando subsídios para a escolha de um plano de saúde por parte tanto das pessoas físicas quanto das pessoas jurídicas.","ANS","INDIRETA","MS","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","1","1","0","0","4","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","6",,50,"2",,"2",,,,,,,,,,,,,"2",,,,,,,,,"10","1","0","0","0","0","0","4","3","1","0","0","0","0","1","0","0","3","","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,1
"238","3",1.6094379124341,"1","0","2","1","2","1","0","2","1","1","1","1","1","1","1","1","1","1","1","1304","Não há sigla.","Trata-se de serviço de solicitação de vistas e cópias dos processos administrativos de ressarcimento ao SUS pelas operadoras de planos de saúde e/ou escritórios que a representam.","ANS","INDIRETA","MS","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",,"2",,5,"1",400,"2",,,,,,,,,,,,,"2",,,,,,,,,"3","0","0","1","0","0","0","2","1","0","0","1","0","0","0","0","0","1","1","2","2","0","0","0","0","1","1","0","1","0","1","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,3
"239","4",3.29583686600433,"3","1","2","1","2","2","0","2","1","3",,,,,,,,,,"1608","Realizar consultas e verificações do cadastro de beneficiários junto à ANS.","Fornecimento, a pessoas físicas e a pessoas jurídicas, de dados relativos aos beneficiários de planos de saúde (dados quantitativos de beneficiários e suas informações cadastrais) e seus vínculos (planos de saúde contratados) com as operadoras de planos de saúde.","ANS","INDIRETA","MS","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0","1","1","1","1","1","1","0","3","3","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","6","6",,27,"2",,"2",,,,,,,,,,,,,"2",,,,,,,,,"4","1","1","0","0","0","1","1","2","1","0","0","0","1","0","1","0","3","","2","2","0","0","0","0","1","1","0","1","0","0","0","0","1","0","1","4","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,2
"240","3",1.38629436111989,"1","0","2","2","2","2","0","2","1","2","1","1","1","1","1","1","1","1","1","1656","ALTERAÇÃO DE DADOS NO REGISTRO DE PRODUTOS","Os planos privados de assistência à saúde a serem ofertados pelas operadoras deverão ser registrados na ANS como condição para sua comercialização, podendo este registro ser objeto de alteração, na forma prevista no normativo.  As alterações autorizadas pela ANS deverão alcançar a totalidade dos contratos vinculados ao plano e só são permitidas as alterações de nome e rede dos produtos.","ANS","INDIRETA","MS","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0","0","0","","","","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0",,"2","1",4,"1",110,"2",,,,,,,,,,,,,"2",,,,,,,,,"3","0","1","1","1","0","0","3","2","0","0","1","0","0","0","0","0","2","","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,2
"241","4",1.6094379124341,"1","0","2","1","2","2","0","2","1","3",,,,,,,,,,"1600","cadastro dos programas de promoção da saúde e prevenção de riscos e doenças","As operadoras de planos de saúde solicitam à ANS que analise os programas de promoção e prevenção que elas cadastram eletronicamente. Caso todos os requisitos sejam cumpridos, a ANS aprova os programas e eles passam a ser monitorados anualmente. Os programas de promoção e prevenção de riscos e doenças que as operadoras elaboram e submetem à ANS para análise e aprovação são de caráter voluntário e foram criados como forma de estimular a promoção de um modelo de atenção que tenha foco na gestão da saúde dos beneficiários dos planos de saúde.","ANS","INDIRETA","MS","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",,"2",,5,"1",400,"1","0","0","1","1","1","1","1","0","0","0","0","0","2",,,,,,,,,"4","0","1","0","0","0","0","4","2","0","0","1","0","0","0","0","0","3","","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,3
"242","4",0.693147180559945,"1","0","2","1","2","3","0","2","1","3",,,,,,,,,,"1657","Autorização para aplicação de reajuste de mensalidade de plano de saúde individual/familiar","Natureza: Serviço público propriamente estatal. É competência da ANS autorizar reajustes e revisões das contraprestações pecuniárias dos planos privados de assistência à saúde, conforme o inciso XVII, do artigo 4º, da Lei nº 9961 de 28 de janeiro de 2000 (Cria a Agência Nacional de Saúde Suplementar – ANS e dá outras providências)
Portanto, os usuários são as operadoras de planos privados de saúde que atuam na segmentação “Assistência Médica”, tipo de contratação “individual” que precisam solicitar autorização a ANS para aplicar reajuste nas mensalidades. 
A partir de março de 2017, esse processo de autorização passou a ser realizado de forma eletrônica, com o desenvolvimento do sistema de Gestão Eletrônica de Autorização de Reajuste – GEAR, regulamentado pela Instrução Normativa nº 51, de 27 de janeiro de 2017, da Diretoria de Normas e Habilitação dos Produtos.
Interação com usuário: O GEAR é uma interface interativa com o usuário, totalmente integrada aos demais sistemas da ANS e, ao SEI – Sistema Eletrônico de Informações. Todas as etapas são realizadas em meio digital, desde a solicitação de autorização e encaminhamento de documentos, por parte das operadoras, até a comunicação da decisão administrativa, por parte da ANS.
As operadoras acessam o GEAR, no site da ANS, mediante senha individualizada e o procedimento de solicitação de autorização é realizado em pouquíssimos minutos.
A confirmação da solicitação é enviada para o e-mail indicado pela operadora e as informações sobre o andamento do processo são disponibilizadas e atualizadas no site da ANS, acessíveis a operadoras, beneficiários e sociedade em geral.
Após a análise da área técnica da ANS, a decisão é formalizada em ofício, disponibilizado à operadora, digitalmente, via Programa de Transmissão de Arquivos – PTA, programa utilizado para comunicação eletrônica entre a Agência e as operadoras de planos privados de saúde. Portanto, a comunicação é totalmente eletrônica, sendo tempestiva, célere e eficaz.","ANS","INDIRETA","MS","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",,"1","1",2,"1",550,"1","0","0","1","1","1","1","0","0","0","0","0","0","2",,,,,,,,,"3","0","0","0","0","0","1","4","3","0","0","1","0","0","0","0","0","3","","2","2","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,3
"243","3",1.09861228866811,"1","0","2","1","2","2","0","2","0","2","1","1","1","1","1","1","1","1","1","1663","cancelamento de registro de produtos","Os produtos registrados junto a ANS pelas operadoras de plano de saúde podem ser cancelados, por solicitação das mesmas, quando estas não desejarem mais comercializa-los e desde que não existam mais beneficiários vinculados a este.","ANS","INDIRETA","MS","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","","","","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0",,"2",,3,"2",,"2",,,,,,,,,,,,,"2",,,,,,,,,"3","0","1","0","1","0","0","2","2","0","0","1","0","0","0","0","0","2","","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,2
"244","4",2.07944154167984,"1","0","2","1","2","3","0","2","1","3",,,,,,,,,,"1357","Não há","Emissão de certidão informando se a operadora está em regime especial de Direção Técnica. É fornecida diante da necessidade em  situações como demandas jurídicas, ou para utilização em licitações; é solicitada tanto pela operadora quanto pelo órgão público demandante.","ANS","INDIRETA","MS","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","1","1","0","0","","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",,"2",,8,"2",,"2",,,,,,,,,,,,,"2",,,,,,,,,"3","0","0","0","1","0","0","1","3","0","0","1","0","0","0","0","0","3","","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,1
"245","3",1.09861228866811,"1","1","2","1","2","2","0","2","1","3","1","1","1","1","1","1","1","1","1","1666","Concessão do Registro de Produtos","Para que a operadora de planos de saúde possa comercializar um produto, é obrigatório seu registro  junto ao órgão regulador, no caso ANS. Este registro se dá através de solicitação de registro de acordo com os normativos vigentes.","ANS","INDIRETA","MS","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","","","","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0",,"2","1",3,"1",2207,"2",,,,,,,,,,,,,"2",,,,,,,,,"3","0","1","0","1","0","0","4","2","1","0","0","0","1","0","0","0","3","","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,1
"246","4",1.09861228866811,"1","0","2","1","2","1","0","2","1","2",,,,,,,,,,"1679","CERTIDÃO SOBRE SITUAÇÃO CADASTRAL DE PRODUTOS","Emissão de certidão da situação cadastral de um plano de assistência à saúde, verificando a atual situação dos seus registros. Ele aponta a regularidade cadastral e o status de operação dos  produtos (ativo, ativo com comercialização suspensa ou cancelado). É fornecido em situações como demandas jurídicas, ou para utilização em licitações, tanto pela operadora quanto pelo órgão público demandante.","ANS","INDIRETA","MS","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","","","","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0",,"2",,3,"3",,"",,,,,,,,,,,,,"2",,,,,,,,,"3","0","1","0","1","0","0","2","1","0","0","1","0","0","0","0","0","2","","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,1
"247","4",1.09861228866811,"1","0","2","1","2","1","0","2","1","2",,,,,,,,,,"1680","Suspensão/reativação da comercialização de produtos.","A operadora de planos de saúde pode, se desejar, solicitar a suspensão de produtos que não deseja comercializar por um período e/ou a reativação de produto que esteja com a comercialização suspensa por sua solicitação e que deseja reativar suas vendas.","ANS","INDIRETA","MS","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","1","0","0","0","","","","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0",,"2",,3,"1",989,"2",,,,,,,,,,,,,"2",,,,,,,,,"6","0","1","0","1","0","0","2","1","0","0","1","0","0","0","0","0","2","","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,1
"248","3",1.94591014905531,"1","0","1","2","2","2","0","2","1","1","1","1","1","1","1","1","1","1","1","1347","Autorização de funcionamento de operadoras de planos privados de saúde","Para atuar no setor de saúde suplementar as empresas devem solicitar autorização de funcionamento à Diretoria de Normas e Habilitação das Operadoras (DIOPE/ANS) comprovando uma série de requisitos mínimos previstos em norma específica por meio de documentos societários, contábeis e gerenciais das operadoras - que podem ser entregues por meio digital ou não. Caso seja verificado o cumprimento desses requisitos a ANS gera e concede um ""Registro de Operadora"" à empresa, habilitando-a à solicitar na Diretoria de Normas e Habilitação de Produtos (DIPRO/ANS) o registro de seus produtos/planos de saúde em até 60 dias. Após o registro dos produtos, a DIOPE volta a analisar a empresa e caso constate-se a manutenção da regularidade com os requisitos mínimos previstos em norma, concede a autorização de funcionamento da empresa que a habilita a comercializar ou disponibilizar os planos de saúde registrados na ANS.","ANS","INDIRETA","MS","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"2","1",7,"1",84,"2",,,,,,,,,,,,,"2",,,,,,,,,"5","0","0","1","0","0","0","4","2","0","0","1","0","0","0","0","0","1",,"2","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,2
"249","1",1.09861228866811,"1","0","2","1","2","3","0","2","1","2","1","1","1","1","1","1","1","1","1","1375","Cancelamento de registro de operadora de planos privados de saúde","Trata-se do cancelamento do registro de operadora e da autorização de funcionamento na ANS por solicitação da própria operadora. O requerimento deve ser assinado pelo representante legal da operadora anexando os seguintes documentos: cópia autenticada do ato societário que deliberou pelo encerramento das operações de planos de saúde, declaração de inexistência de beneficiários de planos de saúde, declaração de inexistência de obrigações para com a rede de prestadores de serviços de saúde e declaração de inexistência de contratos de assistência à saúde como operadora. Eventualmente, pedimos documentos complementares para comprovar as aludidas declarações.","ANS","INDIRETA","MS","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",,"2",,3,"1",27,"2",,,,,,,,,,,,,"2",,,,,,,,,"8","0","1","0","0","0","0","3","3","0","0","1","0","0","0","0","0","2","","2","2","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",,,,,,,"1",,,,,,"1",1
"250","3",3.91202300542815,"1","1","2","1","2","2","0","2","1","1","1","1","1","1","1","1","1","1","1","1711","PAGAMENTOS E PARCELAMENTOS","As operadoras de planos privados de assistência à saúde necessitam efetuar os recolhimentos  e parcelamentos das receitas da ANS, conforme normatiza a RN 89 de 15/02/05 e  a RN 04 de 19/04/02.","ANS","INDIRETA","MS","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","0","0","0","0","","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",,"2",,50,"3",,"",,,,,,,,,,,,,"2",,,,,,,,,"5","0","1","0","0","0","1","4","2","1","0","0","0","1","1","0","1","1","1","2","2","0","0","0","0","1","1","0","1","0","1","0","1","1","0","0","3","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,1
"251","4",2.484906649788,"1","0","2","1","2","2","0","2","0","1",,,,,,,,,,"57","Preparar documentação da empresa interessada em obter autorização para Construção, Exploração e Ampliação de Terminal de Uso Privado (TUP)","Receber o requerimento de autorização da empresa interessada em obter autorização para construir e/ou explorar Estação de Transbordo de Cargas -ETC e juntar toda a documentação exigida pelo Decreto 8.033/2013 e Resolução 3290/2014-Antaq. Fazer publicação do requerimento na página eletrônica da Antaq na Internet e quando a documentação estiver em conformidade com a legislação, no prazo de 10 dias fazer a abertura de anúncio público com prazo de 30 dias para identificar existência de interessados na mesma região geográfica e com características semelhantes. Na próxima fase a GAP/Antaq faz a análise de viabilidade para conferir a possibilidade da implantação física de uma ou mais instalações na mesma região geográfica que não gere impedimento operacional. Dentro de um processo normal, após aprovação da viabilidade locacional a GAP/Antaq finaliza a instrução processual emitindo nota técnica opinando pelo deferimento do requerimento. A partir desse momento o processo segue para a Superintendência de Outorgas e demais instâncias superiores. Após deliberação da Diretoria Colegiada a Antaq envia o processo para a Secretaria Nacional de Porto do Ministério dos Transportes, Portos e Aviação Civil -MTPA.","ANTAQ","INDIRETA","MT","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"1",,12,"1",60,"2",,,,,,,,,,,,,"2",,,,,,,,,"10","0","1","0","0","0","0","3","2","0","0","1","0","0","0","0","0","1",,"2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,5
"252","4",2.484906649788,"1","0","2","1","2","2","0","2","0","1",,,,,,,,,,"30","Obter autorização para Construção, Exploração e Ampliação de Estação de Transbordo de Carga (ETC).","Receber o requerimento de autorização da empresa interessada em obter autorização para construir e/ou explorar Estação de Transbordo de Cargas -ETC e juntar toda a documentação exigida pelo Decreto 8.033/2013 e Resolução 3290/2014-Antaq. Fazer publicação do requerimento na página eletrônica da Antaq na Internet e quando a documentação estiver em conformidade com a legislação, no prazo de 10 dias fazer a abertura de anúncio público com prazo de 30 dias para identificar existência de interessados na mesma região geográfica e com características semelhantes. Na próxima fase a GAP/Antaq faz a análise de viabilidade para conferir a possibilidade da implantação física de uma ou mais instalações na mesma região geográfica que não gere impedimento operacional. Dentro de um processo normal, após aprovação da viabilidade locacional a GAP/Antaq finaliza a instrução processual emitindo nota técnica opinando pelo deferimento do requerimento. A partir desse momento o processo segue para a Superintendência de Outorgas e demais instâncias superiores. Após deliberação da Diretoria Colegiada a Antaq envia o processo para a Secretaria Nacional de Porto do Ministério dos Transportes, Portos e Aviação Civil -MTPA","ANTAQ","INDIRETA","MT","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"1",,12,"1",15,"2",,,,,,,,,,,,,"2",,,,,,,,,"10","0","1","0","0","0","0","3","2","0","0","1","0","0","0","0","0","1",,"2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,,5
